index,user_id,pos_item_id,list_reference_item,item_id,impressions
182,2158,0,"[587, 15, 587, 587, 0]",587,"[587, 576, 123, 493, 405, 254, 143, 112, 37, 128, 307, 58, 18, 23, 35, 121, 465, 527, 380, 120, 371, 301, 496, 661, 456]"
183,2158,0,"[587, 15, 587, 587, 587]",587,"[587, 576, 123, 493, 405, 254, 143, 112, 37, 128, 307, 58, 18, 23, 35, 121, 465, 527, 380, 120, 371, 301, 496, 661, 456]"
184,1429,0,"[121, 304, 0, 0, 0]",304,"[304, 286, 597, 448, 450, 464, 483, 614, 497, 0, 20, 119, 297, 279, 303, 385, 379, 389, 593, 431, 549, 700, 314, 447, 771]"
185,1568,22,"[0, 0, 0, 0, 0]",67,"[133, 334, 515, 654, 739, 63, 162, 581, 586, 729, 254, 0, 156, 292, 0, 632, 26, 418, 22, 424, 0, 0, 67, 335, 594]"
186,1568,12,"[67, 0, 0, 0, 0]",19,"[0, 0, 398, 672, 0, 183, 525, 227, 0, 0, 0, 747, 19, 544, 0, 0, 0, 106, 261, 0, 0, 754, 0, 0, 82]"
187,991,0,"[0, 0, 0, 0, 0]",89,"[89, 40, 371, 123, 661, 429, 376, 501, 18, 756, 120, 306, 484, 102, 137, 66, 0, 509, 233, 447, 60, 733, 23, 290, 171]"
188,2337,1,"[36, 42, 42, 54, 36]",42,"[36, 42, 429, 55, 121, 25, 426, 44, 456, 379, 473, 27, 376, 433, 110, 39, 62, 380, 530, 501, 179, 53, 496, 60, 75]"
189,2158,9,"[0, 0, 0, 0, 0]",587,"[0, 251, 0, 0, 446, 615, 0, 769, 758, 587, 37, 0, 334, 0, 499, 116, 141, 180, 560, 0, 0, 52, 0, 137, 250]"
190,1831,0,"[0, 0, 0, 0, 0]",297,"[297, 429, 376, 66, 501, 456, 89, 123, 18, 279, 371, 502, 306, 53, 307, 484, 756, 530, 102, 464, 448, 610, 20, 450, 17]"
191,445,20,"[0, 0, 0, 0, 0]",332,"[717, 13, 280, 659, 403, 559, 503, 739, 453, 313, 0, 667, 454, 721, 616, 261, 696, 632, 0, 392, 332]"
192,383,5,"[0, 0, 0, 0, 0]",63,"[375, 365, 22, 414, 329, 63, 96, 217, 26, 692, 559, 0, 0, 398, 677, 336, 372, 0, 358, 156, 245, 369, 0, 187, 0]"
193,656,5,"[43, 754, 29, 89, 501]",143,"[254, 465, 91, 43, 775, 143, 754, 661, 22, 29, 85, 20, 286, 321, 112, 467, 163, 277, 175, 284, 37, 70, 431, 57, 588]"
194,1885,0,"[0, 0, 0, 0, 0]",374,"[374, 32, 64, 751, 66, 23, 25, 379, 121, 53, 57, 192, 753, 62, 773, 530, 153, 46, 429, 30, 284, 465, 41, 137, 126]"
195,1427,2,"[301, 301, 576, 0, 0]",576,"[301, 371, 576, 123, 405, 465, 89, 143, 55, 60, 66, 121, 429, 380, 501, 35, 23, 527, 496, 25, 661, 44, 493, 456, 39]"
197,598,4,"[245, 0, 0, 0, 0]",245,"[254, 501, 32, 773, 245, 676, 91, 425, 31, 517, 109, 108, 496, 289, 428, 59, 17, 494, 88, 45, 25, 377, 520, 729, 525]"
199,900,11,"[0, 0, 0, 0, 0]",428,"[383, 773, 46, 18, 32, 36, 64, 254, 42, 77, 753, 428, 43, 91, 17, 84, 775, 82, 30, 245, 437, 98, 45, 29, 676]"
200,1114,16,"[376, 0, 0, 0, 0]",376,"[289, 121, 520, 429, 426, 465, 501, 123, 527, 576, 380, 496, 179, 379, 35, 33, 376, 661, 371, 120, 143, 286, 222, 405, 25]"
202,1321,6,"[576, 0, 0, 0, 0]",576,"[289, 121, 429, 254, 18, 23, 576, 91, 527, 143, 530, 123, 426, 35, 27, 110, 456, 44, 377, 380, 88, 371, 379, 465, 179]"
203,1335,5,"[0, 0, 0, 0, 0]",15,"[661, 143, 112, 175, 726, 15, 61, 57, 383, 351, 83, 271, 254, 428, 84, 233, 376, 284, 614]"
205,3312,11,"[0, 0, 0, 0, 0]",399,"[298, 0, 0, 0, 0, 0, 0, 0, 354, 0, 0, 399, 436, 0, 264, 677, 0, 557, 421, 0, 0, 341, 0, 357, 21]"
207,741,7,"[112, 395, 0, 0, 0]",475,"[107, 86, 494, 729, 120, 189, 192, 475, 0, 116, 398, 203, 70, 751, 28, 0, 459, 15, 573, 98, 290, 491, 510, 186, 206]"
208,828,1,"[0, 0, 0, 0, 0]",576,"[735, 576, 128, 714, 395, 55, 60, 91, 121, 289, 429, 254, 501, 58, 44, 23, 380, 18, 25, 728, 39, 527, 123, 208, 426]"
209,758,5,"[0, 0, 0, 0, 0]",120,"[121, 610, 35, 123, 527, 120, 89, 484, 405, 587, 297, 52, 736, 509, 140, 577, 14, 427, 374, 215, 141, 152, 525, 20, 38]"
211,236,0,"[0, 0, 0, 0, 0]",208,"[208, 133, 162, 355, 322, 216, 651, 131, 132, 182, 446, 93, 467, 0, 56, 395, 118, 178, 716, 157, 701, 139, 712, 0, 149]"
212,2089,0,"[0, 0, 0, 0, 0]",121,"[121, 429, 501, 55, 66, 377, 426, 123, 527, 120, 465, 380, 376, 35, 143, 450, 456, 36, 523, 576, 185, 756, 222, 661, 62]"
213,2744,0,"[0, 0, 0, 0, 0]",43,"[43, 72, 98, 156, 128, 217, 586, 329, 231, 63, 336, 515, 77, 0, 623, 67, 162, 581, 123, 166, 35, 312, 735, 213, 80]"
214,1489,0,"[0, 0, 0, 0, 0]",360,"[360, 44, 39, 289, 501, 32, 55, 254, 60, 108, 753, 53, 676, 109, 62, 34, 773, 433, 90, 25, 425, 428, 384, 45, 517]"
215,2827,3,"[0, 0, 0, 0, 0]",493,"[91, 123, 576, 493, 496, 120, 527, 43, 110, 185, 465, 143, 523, 245, 756, 754, 473, 222, 775, 661, 102, 405, 424, 46, 22]"
216,3341,0,"[0, 0, 0, 0, 0]",46,"[46, 254, 18, 42, 64, 98, 187, 437, 43, 425, 61, 91, 245, 88, 30, 41, 57, 773, 45, 772, 496, 17, 101, 29, 676]"
217,236,2,"[208, 0, 0, 0, 0]",528,"[0, 73, 528, 128, 154, 714, 728, 625, 0, 386, 0, 37, 168, 726, 141, 180, 353, 0, 405, 0, 188, 190, 196, 15, 181]"
218,2089,0,"[121, 0, 0, 0, 0]",123,"[123, 576, 465, 493, 89, 143, 371, 254, 128, 405, 58, 121, 426, 429, 120, 501, 527, 380, 376, 66, 377, 35, 456, 756, 185]"
219,1682,10,"[0, 0, 0, 0, 0]",91,"[754, 133, 254, 84, 437, 443, 26, 19, 586, 39, 91, 424, 525, 739, 59, 29, 130, 31, 245, 156, 47, 288, 18, 517, 753]"
220,3312,11,"[399, 0, 0, 0, 0]",296,"[172, 739, 454, 736, 554, 453, 0, 402, 501, 0, 372, 296]"
221,236,3,"[208, 528, 0, 0, 0]",128,"[0, 73, 528, 128, 154, 714, 728, 625, 0, 386, 0, 37, 168, 726, 141, 180, 353, 0, 405, 0, 188, 190, 196, 15, 181]"
223,3011,6,"[102, 0, 0, 0, 0]",102,"[179, 379, 530, 27, 121, 380, 102, 55, 289, 435, 501, 389, 429, 39, 254, 297, 20, 18, 520, 23, 91, 44, 66, 377, 496]"
225,2999,0,"[0, 0, 0, 0, 0]",753,"[753, 773, 32, 494, 31, 19, 43, 46, 45, 91, 501, 77, 775, 383, 437, 39, 84, 44, 16, 81, 517, 59, 14, 254, 732]"
226,2999,0,"[753, 0, 0, 0, 0]",753,"[753, 773, 32, 494, 31, 19, 43, 46, 45, 91, 501, 77, 775, 383, 437, 39, 84, 44, 16, 81, 517, 59, 14, 254, 732]"
227,2999,4,"[753, 753, 0, 0, 0]",31,"[753, 773, 32, 494, 31, 19, 43, 46, 45, 91, 501, 77, 775, 383, 437, 39, 84, 44, 16, 81, 517, 59, 14, 254, 732]"
228,2399,10,"[0, 0, 0, 0, 0]",128,"[753, 43, 36, 775, 31, 437, 72, 98, 88, 22, 128, 754, 288, 501, 32, 123, 143, 773, 459, 45, 494, 17, 175, 353, 102]"
229,634,0,"[0, 0, 0, 0, 0]",62,"[62, 254, 121, 91, 245, 54, 55, 64, 108, 289, 429, 376, 501, 18, 23, 371, 88, 19, 377, 60, 22, 426, 563, 576, 89]"
230,1304,0,"[0, 0, 0, 0, 0]",651,"[651, 576, 128, 143, 56, 19, 23, 54, 55, 121, 123, 429, 254, 60, 168, 501, 395, 91, 426, 44, 728, 456, 376, 377, 43]"
231,2647,0,"[0, 0, 0, 0, 0]",70,"[70, 753, 754, 772, 773, 775, 14, 15, 16, 17, 18, 19, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]"
232,2215,0,"[0, 0, 0, 0, 0]",502,"[502, 564, 321, 483, 513, 20, 121, 379, 530, 215, 179, 380, 497, 119, 614, 320, 686, 771, 473, 435, 122, 294, 508, 286, 431]"
233,634,0,"[62, 0, 0, 0, 0]",62,"[62, 91, 88, 18, 22, 30, 135, 377, 44, 109, 75, 185, 773, 41, 36, 610, 90, 23, 29, 43, 107, 46, 676, 736, 77]"
234,2294,1,"[0, 0, 0, 0, 0]",32,"[754, 32, 383, 501, 753, 185, 465, 31, 773, 36, 46, 43, 66, 88, 405, 433, 41, 17, 128, 732, 509, 37, 525, 60, 517]"
237,1577,10,"[0, 0, 0, 0, 0]",493,"[450, 102, 108, 121, 429, 380, 123, 91, 62, 33, 493, 379, 527, 35, 110, 66, 112, 32, 661, 298, 107, 576, 508, 427, 88]"
238,721,0,"[0, 0, 0, 0, 0]",185,"[185, 254, 753, 91, 245, 41, 377, 496, 405, 46, 30, 55, 60, 121, 289, 429, 501, 64, 23, 426, 44, 25, 576, 380, 123]"
240,2760,6,"[0, 0, 0, 0, 0]",109,"[254, 520, 289, 501, 245, 31, 109, 425, 428, 424, 775, 494, 496, 22, 45, 35, 185, 25, 65, 736, 86, 55, 525, 108, 426]"
241,3312,10,"[399, 296, 0, 0, 0]",297,"[43, 754, 29, 14, 115, 372, 96, 0, 421, 50, 297, 210, 467, 374, 624, 134, 279]"
244,3260,2,"[32, 385, 64, 32, 135]",32,"[128, 18, 32, 385, 36, 379, 64, 121, 23, 530, 66, 57, 53, 41, 192, 33, 43, 773, 135, 753, 46, 88, 153, 75, 80]"
245,2366,0,"[0, 0, 0, 0, 0]",17,"[17, 753, 772, 773, 775, 18, 22, 28, 29, 30, 36, 41, 42, 44, 45, 46, 57, 61, 64, 65, 76, 77, 78, 81, 82]"
246,2617,0,"[0, 0, 0, 0, 0]",121,"[121, 55, 380, 27, 385, 450, 376, 39, 379, 465, 520, 254, 286, 91, 102, 501, 66, 44, 493, 576, 110, 564, 530, 456, 32]"
247,3148,6,"[0, 0, 0, 0, 0]",294,"[385, 379, 530, 624, 389, 134, 294, 119, 279, 297, 121, 448, 380, 497, 20, 303, 374, 483, 474, 447, 508, 0, 450, 464, 202]"
249,1577,21,"[493, 0, 0, 0, 0]",576,"[450, 102, 108, 121, 429, 380, 123, 91, 62, 33, 493, 379, 527, 35, 110, 66, 112, 32, 661, 298, 107, 576, 508, 427, 88]"
250,2147,8,"[13, 0, 0, 0, 0]",773,"[59, 494, 91, 98, 31, 13, 715, 222, 773, 0, 699, 35, 185, 43, 345, 496, 111, 161, 0, 34, 0, 775, 62, 50, 517]"
251,3312,1,"[399, 296, 297, 0, 0]",29,"[754, 29, 43, 115, 59, 22, 14, 372, 96, 753, 172, 773, 313, 443, 739, 454, 45, 46, 0, 0, 487, 329, 453, 554, 223]"
252,2646,6,"[0, 0, 0, 0, 0]",245,"[133, 753, 517, 32, 39, 425, 245, 45, 254, 428, 729, 773, 659, 86, 31, 84, 47, 16, 83, 223, 487, 42, 26, 313, 19]"
253,145,6,"[0, 0, 0, 0, 0]",254,"[44, 429, 121, 55, 18, 530, 254, 426, 496, 501, 753, 108, 23, 110, 483, 60, 43, 502, 576, 46, 497, 91, 62, 777, 377]"
254,1091,2,"[0, 0, 0, 0, 0]",564,"[502, 435, 564, 215, 320, 0, 423, 0, 242, 396, 104, 0, 0, 276, 193, 0, 0, 0, 321, 513, 684, 0, 483, 0, 0]"
255,2290,6,"[0, 0, 0, 0, 0]",685,"[212, 467, 297, 431, 278, 110, 685, 119, 754, 91, 128, 133, 168, 465, 576, 94, 18, 254, 353, 513, 43, 37, 424, 635, 405]"
257,212,0,"[0, 0, 0, 0, 0]",586,"[586, 729, 217, 398, 773, 43, 517, 525, 185, 424, 245, 84, 31, 732, 98, 428, 288, 496, 62, 77, 26, 91, 425, 46, 187]"
258,418,0,"[0, 0, 0, 0, 0]",41,"[41, 61, 88, 52, 85, 277, 30, 36, 64, 135, 28, 101, 90, 676, 0, 288]"
259,76,4,"[0, 0, 0, 0, 0]",254,"[289, 121, 55, 501, 254, 429, 66, 60, 91, 426, 44, 576, 23, 527, 123, 433, 18, 62, 25, 143, 64, 43, 36, 456, 377]"
260,1904,0,"[0, 0, 0, 0, 0]",43,"[43, 59, 754, 217, 203, 586, 22, 424, 541, 525, 46, 111, 501]"
261,1004,0,"[0, 0, 0, 0, 0]",254,"[254, 501, 91, 289, 39, 245, 754, 55, 19, 31, 59, 25, 29, 109, 428, 43, 32, 525, 494, 517, 424, 45, 60, 775, 753]"
262,418,1,"[41, 0, 0, 0, 0]",61,"[41, 61, 88, 52, 85, 277, 30, 36, 64, 135, 28, 101, 90, 676, 0, 288]"
263,1682,5,"[91, 0, 0, 0, 0]",525,"[98, 254, 91, 754, 576, 525, 424, 43, 772, 81, 128, 133, 353, 467, 465, 18, 168, 437, 288, 390, 84, 19, 399, 405, 59]"
264,206,0,"[0, 0, 0, 0, 0]",467,"[467, 513, 773, 15, 187, 306, 141, 65, 17, 34, 475, 517, 175, 114, 140, 163, 509, 307, 431, 16, 714, 138, 524, 279, 384]"
265,418,2,"[41, 61, 0, 0, 0]",88,"[41, 61, 88, 52, 85, 277, 30, 36, 64, 135, 28, 101, 90, 676, 0, 288]"
266,335,3,"[0, 0, 0, 0, 0]",530,"[379, 624, 179, 530, 134, 450, 385, 294, 297, 474, 20, 0, 102, 380, 121, 27, 49, 110, 374, 284, 467, 321, 668, 0, 534]"
267,1175,7,"[0, 0, 0, 0, 0]",102,"[530, 121, 126, 215, 431, 27, 110, 102, 447, 467, 18, 23, 44, 55, 429, 254, 501, 60, 576, 91, 122, 527, 25, 123]"
268,23,2,"[0, 0, 0, 0, 0]",121,"[289, 501, 121, 429, 456, 55, 450, 66, 25, 35, 27, 123, 18, 465, 376, 385, 254, 493, 527, 484, 380, 502, 91, 576, 377]"
269,2802,2,"[0, 0, 0, 0, 0]",88,"[18, 62, 88, 0, 0, 101, 135, 0, 164, 78, 288, 0, 52, 0, 0, 46, 75, 91, 133, 162, 0, 43, 377, 0, 430]"
270,3080,17,"[0, 0, 0, 0, 0]",91,"[131, 334, 177, 651, 701, 208, 149, 236, 717, 180, 560, 297, 306, 123, 395, 143, 251, 91, 446, 405, 758, 154, 695, 445, 52]"
271,1004,2,"[254, 0, 0, 0, 0]",91,"[254, 501, 91, 289, 39, 245, 754, 55, 19, 31, 59, 25, 29, 109, 428, 43, 32, 525, 494, 517, 424, 45, 60, 775, 753]"
272,1175,10,"[102, 0, 0, 0, 0]",18,"[530, 121, 126, 215, 431, 27, 110, 102, 447, 467, 18, 23, 44, 55, 429, 254, 501, 60, 576, 91, 122, 527, 25, 123]"
273,2925,0,"[0, 0, 0, 0, 0]",583,"[583, 172, 659, 443, 115, 0, 739, 454, 227, 223, 453, 0, 0, 0, 218, 0, 0, 0, 490, 0, 0, 0, 335, 0, 747]"
274,2935,21,"[0, 0, 0, 0, 0]",508,"[179, 379, 530, 121, 294, 119, 431, 20, 389, 497, 380, 279, 297, 474, 450, 483, 624, 447, 286, 374, 49, 508, 448, 304, 321]"
275,3208,0,"[0, 0, 0, 0, 0]",217,"[217, 329, 581, 203, 0, 81, 416, 0, 586, 717, 26, 254, 29, 144, 91, 162, 729, 372, 335, 98, 63, 0, 299, 430, 22]"
276,1904,2,"[43, 0, 0, 0, 0]",186,"[0, 175, 186, 15, 0, 112, 125, 288, 43, 88, 59, 89, 754, 233, 377, 501, 70, 297, 75, 379, 33, 426, 135, 27]"
277,3208,0,"[217, 0, 0, 0, 0]",217,"[217, 329, 581, 203, 0, 81, 416, 0, 586, 717, 26, 254, 29, 144, 91, 162, 729, 372, 335, 98, 63, 0, 299, 430, 22]"
278,718,5,"[0, 0, 0, 0, 0]",121,"[385, 179, 530, 379, 389, 121, 497, 27, 119, 294, 20, 380, 279, 297, 447, 508, 110, 102, 624, 303, 483, 464, 448, 434, 321]"
279,3080,17,"[91, 0, 0, 0, 0]",91,"[131, 334, 177, 651, 701, 208, 149, 236, 717, 180, 560, 297, 306, 123, 395, 143, 251, 91, 446, 405, 758, 154, 695, 445, 52]"
280,3080,17,"[91, 91, 0, 0, 0]",91,"[131, 334, 177, 651, 701, 208, 149, 236, 717, 180, 560, 297, 306, 123, 395, 143, 251, 91, 446, 405, 758, 154, 695, 445, 52]"
282,2935,20,"[508, 0, 0, 0, 0]",428,"[520, 19, 254, 289, 64, 426, 153, 429, 245, 109, 25, 424, 496, 775, 456, 32, 525, 383, 90, 433, 428, 22, 108, 65, 425]"
284,2935,14,"[508, 428, 0, 0, 0]",41,"[85, 45, 298, 494, 527, 185, 523, 736, 46, 34, 493, 484, 88, 143, 41, 61, 576, 81, 86, 84, 517, 129, 187, 398, 222]"
287,2904,22,"[0, 0, 0, 0, 0]",773,"[450, 102, 121, 23, 123, 379, 27, 389, 484, 120, 75, 751, 405, 297, 135, 43, 509, 14, 380, 33, 41, 564, 773, 753, 62]"
289,2049,0,"[0, 0, 0, 0, 0]",64,"[64, 753, 773, 33, 135, 520, 23, 66, 121, 123, 429, 501, 27, 120, 44, 465, 376, 35, 456, 530, 110, 377, 222, 179, 523]"
290,583,0,"[515, 0, 0, 0, 0]",515,"[515, 295, 0, 308, 0, 0, 717, 538, 0, 0, 492, 544, 443, 0, 0, 408, 247, 403, 360, 708, 719, 0, 541, 591, 642]"
292,2237,0,"[0, 0, 0, 0, 0]",254,"[254, 501, 109, 773, 45, 736, 35, 185, 42, 525, 46, 108, 22, 36, 0, 65, 84, 676, 86, 729, 429, 81, 298, 754, 41]"
293,1612,0,"[0, 0, 0, 0, 0]",187,"[187, 245, 91, 493, 254, 576, 55, 60, 121, 289, 429, 501, 64, 426, 23, 44, 25, 380, 123, 18, 377, 222, 143, 22, 43]"
295,2904,23,"[773, 0, 0, 0, 0]",753,"[450, 102, 121, 23, 123, 379, 27, 389, 484, 120, 75, 751, 405, 297, 135, 43, 509, 14, 380, 33, 41, 564, 773, 753, 62]"
296,2904,14,"[773, 753, 0, 0, 0]",135,"[450, 102, 121, 23, 123, 379, 27, 389, 484, 120, 75, 751, 405, 297, 135, 43, 509, 14, 380, 33, 41, 564, 773, 753, 62]"
298,1175,7,"[102, 18, 0, 0, 0]",102,"[530, 121, 126, 215, 431, 27, 110, 102, 447, 467, 18, 23, 44, 55, 429, 254, 501, 60, 576, 91, 122, 527, 25, 123]"
299,3080,2,"[91, 91, 91, 323, 0]",323,"[581, 0, 323, 0, 0, 540, 0, 336, 418, 0, 238, 129, 478, 0, 677, 698, 72, 194, 0, 26, 67, 0, 0, 0, 0]"
300,3208,1,"[217, 217, 0, 0, 0]",329,"[217, 329, 581, 203, 81, 416, 586, 717, 26, 254, 29, 144, 729, 372, 335, 63, 0, 299, 430, 22, 47, 109, 83, 754, 541]"
304,1555,3,"[254, 254, 254, 22, 22]",254,"[66, 91, 121, 254, 380, 429, 18, 576, 520, 527, 379, 62, 23, 25, 36, 27, 123, 53, 108, 424, 143, 501, 35, 19]"
305,2638,0,"[0, 0, 0, 0, 0]",137,"[137, 576, 143, 25, 32, 433, 494, 725, 751, 17, 633, 501, 123, 0, 732, 0, 254, 424, 517, 128, 773, 189, 16, 0, 496]"
306,3080,12,"[91, 91, 91, 323, 323]",478,"[581, 0, 323, 0, 0, 540, 0, 336, 418, 0, 238, 129, 478, 0, 677, 698, 72, 194, 0, 26, 67, 0, 0, 0, 0]"
307,3440,13,"[0, 0, 0, 0, 0]",31,"[19, 501, 32, 55, 520, 66, 109, 62, 517, 90, 425, 428, 45, 31, 17, 25, 773, 245, 88, 111, 775, 53, 77, 736, 676]"
308,1378,0,"[0, 0, 0, 0, 0]",652,"[652, 102, 179, 577, 20, 297, 426, 122, 0, 192, 294, 479, 50, 399, 241, 0, 94, 0, 508, 357, 212, 341, 197, 0, 374]"
310,522,1,"[0, 0, 0, 0, 0]",33,"[27, 33, 501, 121, 39, 55, 66, 429, 456, 254, 484, 493, 385, 35, 18, 496, 25, 576, 465, 120, 520, 23, 450, 380, 123]"
311,3080,15,"[91, 91, 91, 323, 323]",698,"[581, 0, 323, 0, 0, 540, 0, 336, 418, 0, 238, 129, 478, 0, 677, 698, 72, 194, 0, 26, 67, 0, 0, 0, 0]"
312,1183,0,"[0, 0, 0, 0, 0]",721,"[721, 18, 23, 55, 121, 426, 429, 254, 501, 60, 44, 576, 527, 91, 109, 25, 123, 450, 433, 377, 62, 143, 43, 66, 456]"
313,1175,8,"[102, 18, 102, 0, 0]",447,"[530, 121, 126, 215, 431, 27, 110, 102, 447, 467, 18, 23, 44, 55, 429, 254, 501, 60, 576, 91, 122, 527, 25, 123]"
314,2175,0,"[0, 0, 0, 0, 0]",37,"[37, 405, 576, 128, 121, 123, 289, 426, 429, 520, 527, 371, 380, 481, 33, 35, 376, 661, 501, 175, 120, 222, 25, 587, 0]"
317,1366,0,"[0, 0, 0, 0, 0]",37,"[37, 405, 576, 143, 128, 91, 112, 23, 55, 60, 121, 254, 377, 496, 18, 35, 123, 0, 527, 380, 465, 175, 456, 39, 185]"
319,623,0,"[215, 0, 0, 0, 0]",215,"[215, 564, 502, 435, 320, 110, 121, 380, 27, 379, 321, 530, 179, 20, 450, 102, 467, 508, 385, 297, 473, 389, 497, 286, 464]"
320,32,1,"[0, 0, 0, 0, 0]",128,"[251, 128, 493, 245, 55, 60, 66, 121, 289, 429, 254, 501, 91, 520, 426, 44, 576, 23, 527, 123, 433, 18, 62, 25, 395]"
321,32,0,"[128, 0, 0, 0, 0]",251,"[251, 128, 493, 245, 55, 60, 66, 121, 289, 429, 254, 501, 91, 520, 426, 44, 576, 23, 527, 123, 433, 18, 62, 25, 395]"
322,3208,2,"[217, 217, 329, 0, 0]",581,"[217, 329, 581, 203, 81, 416, 586, 717, 26, 254, 29, 144, 729, 372, 335, 63, 0, 299, 430, 22, 47, 109, 83, 754, 541]"
324,3208,2,"[217, 217, 329, 581, 581]",581,"[217, 329, 581, 203, 81, 416, 586, 717, 26, 254, 29, 144, 729, 372, 335, 63, 0, 299, 430, 22, 47, 109, 83, 754, 541]"
325,2870,3,"[0, 0, 0, 0, 0]",576,"[62, 751, 456, 576, 288, 92, 523, 89, 143, 101, 87, 88, 728, 75, 175, 772, 222, 123, 107, 30, 185, 195, 524, 0]"
326,1325,1,"[0, 0, 0, 0, 0]",61,"[236, 61, 164, 203, 0, 430, 0, 489, 487, 0, 0, 221, 0, 397, 411, 0, 109, 226, 261, 42, 99, 0, 392, 106, 716]"
327,1325,1,"[61, 0, 0, 0, 0]",61,"[236, 61, 164, 203, 0, 430, 0, 489, 487, 0, 0, 221, 0, 397, 411, 0, 109, 226, 261, 42, 99, 0, 392, 106, 716]"
329,3438,5,"[0, 0, 0, 0, 0]",433,"[501, 773, 753, 39, 66, 433, 47, 732, 289, 53, 517, 739, 31, 26, 25, 428, 525, 425, 84, 0, 254, 459, 115, 82, 42]"
331,3208,1,"[217, 217, 329, 581, 581]",329,"[217, 329, 581, 203, 81, 416, 586, 717, 26, 254, 29, 144, 729, 372, 335, 63, 0, 299, 430, 22, 47, 109, 83, 754, 541]"
332,2739,0,"[0, 0, 0, 0, 0]",242,"[242, 502, 215, 320, 121, 284, 379, 483, 435, 380, 126, 564, 122, 467, 385, 497, 179, 110, 276, 530, 513, 27, 508, 212, 119]"
333,2158,6,"[0, 0, 0, 0, 0]",587,"[395, 318, 239, 749, 100, 0, 587, 116, 0, 208, 0, 73, 537, 355, 0, 216, 531, 0, 302, 131, 146, 765, 622, 0, 0]"
335,1828,1,"[0, 0, 0, 0, 0]",36,"[66, 36, 19, 91, 424, 289, 433, 102, 60, 751, 31, 288, 517, 54, 496, 379, 47, 459, 732, 426, 53, 121, 254, 43, 64]"
336,2158,6,"[587, 0, 0, 0, 0]",587,"[395, 318, 239, 749, 100, 0, 587, 116, 0, 208, 0, 73, 537, 355, 0, 216, 531, 0, 302, 131, 146, 765, 622, 0, 0]"
337,1433,0,"[0, 0, 0, 0, 0]",754,"[754, 91, 254, 84, 245, 43, 23, 22, 775, 45, 19, 60, 121, 123, 429, 501, 576, 426, 525, 385, 376, 44, 47, 143, 377]"
338,1433,0,"[754, 0, 0, 0, 0]",754,"[754, 91, 254, 84, 245, 43, 23, 22, 775, 45, 19, 60, 121, 123, 429, 501, 576, 426, 525, 385, 376, 44, 47, 143, 377]"
340,3141,3,"[45, 0, 0, 0, 0]",729,"[753, 517, 32, 729, 45, 111, 384, 520, 245, 39, 254, 773, 454, 443, 425, 86, 739, 83, 487, 642, 670, 26, 84, 47, 115]"
341,2093,0,"[0, 0, 0, 0, 0]",753,"[753, 66, 501, 84, 26, 223, 360, 0, 0, 0, 0, 0, 0, 561, 0, 0, 591, 0, 0, 0, 0, 394, 0, 0]"
342,3075,5,"[0, 0, 0, 0, 0]",371,"[753, 18, 491, 501, 123, 371, 530, 66, 0, 103, 233, 40, 120, 297, 60, 733, 171, 547, 661, 756, 168, 475, 509, 186]"
343,3141,0,"[45, 729, 0, 0, 0]",753,"[753, 517, 32, 729, 45, 111, 384, 520, 245, 39, 254, 773, 454, 443, 425, 86, 739, 83, 487, 642, 670, 26, 84, 47, 115]"
344,2093,3,"[753, 0, 0, 0, 0]",84,"[753, 66, 501, 84, 26, 223, 360, 0, 0, 0, 0, 0, 0, 561, 0, 0, 591, 0, 0, 0, 0, 394, 0, 0]"
345,3075,11,"[371, 0, 0, 0, 0]",40,"[753, 18, 491, 501, 123, 371, 530, 66, 0, 103, 233, 40, 120, 297, 60, 733, 171, 547, 661, 756, 168, 475, 509, 186]"
346,3075,2,"[371, 40, 0, 0, 0]",491,"[753, 18, 491, 501, 123, 371, 530, 66, 0, 103, 233, 40, 120, 297, 60, 733, 171, 547, 661, 756, 168, 475, 509, 186]"
347,1931,9,"[0, 0, 0, 0, 0]",360,"[343, 308, 0, 697, 417, 388, 538, 654, 267, 360, 658, 330, 0, 659, 717, 162, 0, 317, 616, 0, 0, 0, 0, 0, 570]"
348,2093,0,"[753, 84, 0, 0, 0]",753,"[753, 66, 501, 84, 26, 223, 360, 0, 0, 0, 0, 0, 0, 561, 0, 0, 591, 0, 0, 0, 0, 394, 0, 0]"
349,3075,9,"[371, 40, 491, 0, 0]",103,"[753, 18, 491, 501, 123, 371, 530, 66, 0, 103, 233, 40, 120, 297, 60, 733, 171, 547, 661, 756, 168, 475, 509, 186]"
350,76,0,"[254, 0, 0, 0, 0]",289,"[289, 121, 55, 501, 254, 66, 429, 60, 91, 426, 44, 576, 23, 527, 123, 433, 18, 25, 62, 64, 143, 43, 36, 456, 676]"
351,1931,2,"[360, 0, 0, 0, 0]",172,"[753, 583, 172, 313, 773, 111, 454, 443, 739, 334, 0, 227, 0, 659, 26, 667, 0, 487, 453, 223, 754, 554, 0, 115, 584]"
352,3075,11,"[371, 40, 491, 103, 0]",40,"[753, 18, 491, 501, 123, 371, 530, 66, 0, 103, 233, 40, 120, 297, 60, 733, 171, 547, 661, 756, 168, 475, 509, 186]"
353,3208,5,"[217, 217, 329, 581, 581]",208,"[168, 528, 132, 726, 154, 208, 139, 186, 728, 0, 701, 100, 141, 446, 175, 735, 625, 220, 318, 0, 112, 0, 759, 475, 105]"
