,session_id,user_id,timestamp,action_type,item_id,impressions,list_reference_item,pos_item_id,clicked
90,9b5d8f16da3e9,GR5MUFP3BA7C,1541431279,clickout item,104565,"['104880', '478121', '477996', '5659850', '105014', '3148916', '104650', '104793', '104565', '104735', '95685', '104917', '104866', '104788', '104706', '130771', '478096', '4389950', '326731', '109350', '104558', '2924213', '104776', '5507706', '109353']","['104793', '3148916', '3148916', '', '']",8,1.0
91,9b5d8f16da3e9,GR5MUFP3BA7C,1541431289,clickout item,104917,"['104880', '478121', '477996', '5659850', '105014', '3148916', '104650', '104793', '104565', '104735', '95685', '104917', '104866', '104788', '104706', '130771', '478096', '4389950', '326731', '109350', '104558', '2924213', '104776', '5507706', '109353']","['104793', '3148916', '3148916', '104565', '']",11,1.0
92,9b5d8f16da3e9,GR5MUFP3BA7C,1541431297,clickout item,104788,"['104880', '478121', '477996', '5659850', '105014', '3148916', '104650', '104793', '104565', '104735', '95685', '104917', '104866', '104788', '104706', '130771', '478096', '4389950', '326731', '109350', '104558', '2924213', '104776', '5507706', '109353']","['104793', '3148916', '3148916', '104565', '104917']",13,1.0
93,a7c8729a7154c,5KX34NYW7133,1541383404,clickout item,5150678,"['5150678', '104639', '3249804', '478691', '5433480', '3904512', '5196406', '5660226', '6861472', '1223390', '104735', '150138', '478121', '4342016', '4800516', '4415314', '5016850', '477996', '1319947', '4345728', '5874900', '1668389', '3497814', '2242038', '5594652']","['', '', '', '', '']",0,1.0
94,a84b1a28b01be,490L0OQYU5C5,1541172530,clickout item,2242038,"['4415314', '4342016', '5874900', '2242038', '4454760', '3477940', '150138', '1475717', '4345728', '104639', '104677', '5594652', '7741706', '5196406', '478691', '3231835', '3249257', '5433480', '3497814', '5708658', '3904512', '5015898', '1319947', '3761170', '3249804']","['', '', '', '', '']",3,1.0
95,a84b1a28b01be,490L0OQYU5C5,1541175027,clickout item,1475717,"['4415314', '4342016', '5874900', '2242038', '4454760', '3477940', '150138', '1475717', '4345728', '104639', '104677', '5594652', '7741706', '5196406', '478691', '3231835', '3249257', '5433480', '3497814', '5708658', '3904512', '5015898', '1319947', '3761170', '3249804']","['2242038', '', '', '', '']",7,1.0
96,adce47a4c27fb,P86XS6AGBU50,1541180797,clickout item,1223382,"['104838', '104800', '1890829', '104558', '104949', '1040514', '109350', '95794', '5659850', '2119330', '6794024', '1223382', '104913', '3943824', '5123142', '655686', '106405', '3533498', '8722492', '3877096', '104497', '5822734', '4594598', '1768863', '919457']","['', '', '', '', '']",11,1.0
97,adce47a4c27fb,P86XS6AGBU50,1541180961,clickout item,104800,"['1670475', '1771981', '655691', '1770143', '109351', '1921529', '2068758', '2627243', '1713735', '1329092', '3244642', '1477057', '1770181', '5830856', '104558', '104800', '5723646', '104949', '104900', '1179630', '104838', '1055330', '2284048', '2047519', '2508024']","['1223382', '', '', '', '']",15,1.0
98,adce47a4c27fb,P86XS6AGBU50,1541182022,clickout item,6794024,"['104838', '104800', '1890829', '104558', '104949', '1040514', '109350', '95794', '5659850', '2119330', '6794024', '1223382', '104913', '3943824', '5123142', '655686', '106405', '3533498', '8722492', '3877096', '104497', '5822734', '4594598', '1768863', '919457']","['1223382', '104800', '', '', '']",10,1.0
99,bd056e581265a,2Q13RL4941UX,1541265978,clickout item,5822266,"['5659850', '105014', '95685', '478121', '5822266', '104558', '104653', '4327354', '109351', '4849690', '104680', '104917', '104648', '8459162', '104859', '153550', '4525578', '3195928', '1671277', '1477057', '829671', '4155306', '104789', '1770143', '960255']","['', '', '', '', '']",4,1.0
100,bd056e581265a,2Q13RL4941UX,1541266280,clickout item,104653,"['95685', '104653', '4525578', '5659850', '4849690', '9643394', '4204412', '9628250', '104800']","['5822266', '', '', '', '']",1,1.0
101,bd056e581265a,2Q13RL4941UX,1541268245,clickout item,4525578,"['95685', '104653', '4525578', '5659850', '4849690', '9643394', '4204412', '9628250', '104800']","['5822266', '104653', '', '', '']",2,1.0
102,c24bdc7a1e133,P0K0PBU9R692,1541457773,clickout item,2281300,"['104990', '104793', '97505', '95685', '111534', '3148916', '4345728', '5493194', '5507706', '1768863', '104558', '4342016', '104809', '97584', '104838', '2281300', '153550', '1319947', '6452448', '109351', '843141', '104800', '2924213', '2242038', '104677']","['', '', '', '', '']",15,1.0
103,c24bdc7a1e133,P0K0PBU9R692,1541457983,clickout item,3148916,"['3148916', '5493194', '6452448', '104800', '2924213', '95794', '960255', '104680', '477971', '655691', '1797509', '118472', '326716', '1770143', '3842238', '1771981', '5155978', '2161422', '104900', '104780', '478011', '4549880', '2068758', '6438418', '4626720']","['2281300', '', '', '', '']",0,1.0
104,c24bdc7a1e133,P0K0PBU9R692,1541458348,clickout item,8905428,"['8905428', '1770325', '4525082', '903589', '9501188', '1947769', '3242219', '1057862', '4022846', '109331', '1994909', '6569232', '4528384', '4974962', '153551', '1942185', '1156283', '1142243', '1994895', '2244172', '3578308', '2440720', '2671862', '3882130', '5789164']","['2281300', '3148916', '', '', '']",0,1.0
105,c24bdc7a1e133,P0K0PBU9R692,1541458841,clickout item,104990,"['104990', '104793', '97505', '95685', '111534', '3148916', '4345728', '5493194', '5507706', '1768863', '104558', '4342016', '104809', '97584', '104838', '2281300', '153550', '1319947', '6452448', '109351', '843141', '104800', '2924213', '2242038', '104677']","['2281300', '3148916', '8905428', '', '']",0,1.0
106,c24bdc7a1e133,P0K0PBU9R692,1541459008,clickout item,104990,"['104990', '104793', '97505', '95685', '111534', '3148916', '4345728', '5493194', '5507706', '1768863', '104558', '4342016', '104809', '97584', '104838', '2281300', '153550', '1319947', '6452448', '109351', '843141', '104800', '2924213', '2242038', '104677']","['2281300', '3148916', '8905428', '104990', '']",0,1.0
107,c24bdc7a1e133,P0K0PBU9R692,1541459451,clickout item,104990,"['104990', '104793', '97505', '95685', '111534', '3148916', '4345728', '5493194', '5507706', '1768863', '104558', '4342016', '104809', '97584', '104838', '2281300', '153550', '1319947', '6452448', '109351', '843141', '104800', '2924213', '2242038', '104677']","['2281300', '3148916', '8905428', '104990', '104990']",0,1.0
108,c24bdc7a1e133,P0K0PBU9R692,1541459528,clickout item,104558,"['104990', '104793', '97505', '95685', '111534', '3148916', '4345728', '5493194', '5507706', '1768863', '104558', '4342016', '104809', '97584', '104838', '2281300', '153550', '1319947', '6452448', '109351', '843141', '104800', '2924213', '2242038', '104677']","['2281300', '3148916', '8905428', '104990', '104990']",10,1.0
109,c24bdc7a1e133,P0K0PBU9R692,1541459650,clickout item,97584,"['104990', '104793', '97505', '95685', '111534', '3148916', '4345728', '5493194', '5507706', '1768863', '104558', '4342016', '104809', '97584', '104838', '2281300', '153550', '1319947', '6452448', '109351', '843141', '104800', '2924213', '2242038', '104677']","['2281300', '3148916', '8905428', '104990', '104990']",13,1.0
110,c31b6499c78ac,5JIGD3R9A71T,1541548335,clickout item,3497814,"['109350', '104949', '1768863', '104765', '104838', '111534', '1770143', '3497814', '104639', '1319947', '2439640', '5723646', '104859', '3249257', '104913', '1743531', '8256462', '5028116', '5123142', '104786', '1670475', '1038134', '477966', '2068758', '6462874']","['', '', '', '', '']",7,1.0
111,de08984afcb37,OC6YA0AS86JN,1541366119,clickout item,104880,"['3148916', '5659850', '326731', '104990', '105014', '104706', '5790750', '95685', '104880', '5507706', '104788', '104838', '111534', '9282934', '5763334', '104776', '95794', '4389950', '5497220', '104811', '843141', '97505', '477986', '477971', '104848']","['', '', '', '', '']",8,1.0
112,de08984afcb37,OC6YA0AS86JN,1541366242,clickout item,3148916,"['3148916', '5659850', '326731', '104990', '105014', '104706', '5790750', '95685', '104880', '5507706', '104788', '104838', '111534', '9282934', '5763334', '104776', '95794', '4389950', '5497220', '104811', '843141', '97505', '477986', '477971', '104848']","['104880', '', '', '', '']",0,1.0
113,de08984afcb37,OC6YA0AS86JN,1541366309,clickout item,95794,"['3148916', '5659850', '326731', '104990', '105014', '104706', '5790750', '95685', '104880', '5507706', '104788', '104838', '111534', '9282934', '5763334', '104776', '95794', '4389950', '5497220', '104811', '843141', '97505', '477986', '477971', '104848']","['104880', '3148916', '', '', '']",16,1.0
114,de08984afcb37,OC6YA0AS86JN,1541366376,clickout item,104698,"['2924213', '104648', '104650', '104913', '104680', '105002', '104565', '104698', '97584', '5822734', '104558', '104949', '104800', '104761', '104645', '104793', '104528', '130771', '104765', '109350', '104554', '104790', '104497', '106942', '2281300']","['104880', '3148916', '95794', '', '']",7,1.0
115,ebba2f9d5da82,JNAHIFW0UFYF,1541448315,clickout item,104856,"['104877', '3237324', '104856', '104857', '2703174', '3189400', '4286736', '3533498', '1038134', '4045082', '8968660', '104650', '4556616', '104866', '104880', '478871', '3089034', '7883176', '5123142', '8360570', '9604410', '11044982', '5447014', '5962368', '8449918']","['', '', '', '', '']",2,1.0
116,ebba2f9d5da82,JNAHIFW0UFYF,1541448595,clickout item,6127164,"['3497814', '104565', '104900', '2860914', '5493194', '6127164', '109351', '5497220', '5722428', '5660226', '3148916', '6452448', '104558', '1670475', '3842192', '4517162', '2068758', '8128170', '2161422', '104859', '111534', '5048198', '109343', '919457', '1768863']","['104856', '', '', '', '']",5,1.0
117,fc65715fdfb9c,RYQRGBPHPV0E,1541420302,clickout item,2795080,"['5155978', '3497814', '2632030', '104859', '2795080', '8256462', '8940834', '2068758', '111534', '1670475', '2891934', '919457', '1921529', '5659850', '104558', '3216840', '6127164', '104856', '109351', '3152234', '3904508', '2561154', '4498978', '3973608', '3877096']","['', '', '', '', '']",4,1.0
118,fc65715fdfb9c,RYQRGBPHPV0E,1541420312,clickout item,4077742,"['4077742', '2795080', '104856', '8256462', '5659850', '6127164', '111534', '919457', '104859', '5000754', '9222784', '3877096', '1947355', '2734599', '2703174', '5048198', '4045082', '3237324', '104558', '3133149', '9332960', '95794', '104800', '3997268', '4204412']","['2795080', '', '', '', '']",0,1.0
119,fc65715fdfb9c,RYQRGBPHPV0E,1541420335,interaction item info,4077742,,"['2795080', '4077742', '', '', '']",-1,0.0
120,fc65715fdfb9c,RYQRGBPHPV0E,1541421935,clickout item,8256462,"['5155978', '3497814', '2632030', '104859', '2795080', '8256462', '8940834', '2068758', '111534', '1670475', '2891934', '919457', '1921529', '5659850', '104558', '3216840', '6127164', '104856', '109351', '3152234', '3904508', '2561154', '4498978', '3973608', '3877096']","['2795080', '4077742', '4077742', '', '']",5,1.0
121,fc65715fdfb9c,RYQRGBPHPV0E,1541423265,interaction item info,6127164,,"['2795080', '4077742', '4077742', '8256462', '']",-1,0.0
122,fc65715fdfb9c,RYQRGBPHPV0E,1541428846,clickout item,1717829,"['4077742', '104856', '8256462', '2795080', '5659850', '6127164', '919457', '104497', '5000754', '9222784', '1717829', '3877096', '2703174', '2734599', '1947355', '5048198', '4045082', '3237324', '104859', '326716', '104558', '3133149', '1040514', '3203828', '9332960']","['2795080', '4077742', '4077742', '8256462', '6127164']",10,1.0
123,ff2a992fd54e3,UGI0GM525BIV,1541209141,clickout item,104648,"['5790750', '5659850', '104880', '109353', '2924213', '104811', '477986', '2281300', '104800', '104554', '104648', '104698', '104776', '5822734', '104949', '104765', '843141', '97584', '4389950', '130771', '104790', '9282934', '478096', '104990', '1768863']","['', '', '', '', '']",10,1.0
124,075ebae200976,CSONAB2GEE5V,1541547621,clickout item,153550,"['153550', '1670475', '6452448', '109351', '104558', '104565', '104706', '104776', '5493194', '1797509', '97505', '104790', '95685', '5152360', '104882', '104698', '104800', '109339', '3148916', '104949', '111534', '97584', '106405', '4155306', '1770143']","['', '', '', '', '']",0,1.0
125,0ae5d2557881b,F1UKZKA77020,1541277464,interaction item info,1890469,,"['', '', '', '', '']",-1,0.0
126,0ae5d2557881b,F1UKZKA77020,1541277484,interaction item info,6452448,,"['1890469', '', '', '', '']",-1,0.0
127,0ae5d2557881b,F1UKZKA77020,1541277512,clickout item,6452448,"['2788294', '6452448', '477971', '5493194', '2289804', '104880', '105014', '109351', '150138', '326731', '478121', '3148916', '5659850', '477996', '111534', '4342016', '1671277', '104648', '153550', '4415314', '4389950', '843141', '1319947', '104650']","['1890469', '6452448', '', '', '']",1,1.0
128,0ae5d2557881b,F1UKZKA77020,1541277516,clickout item,6452448,"['2788294', '6452448', '477971', '5493194', '2289804', '104880', '105014', '109351', '150138', '326731', '478121', '3148916', '5659850', '477996', '111534', '4342016', '1671277', '104648', '153550', '4415314', '4389950', '843141', '1319947', '104650']","['1890469', '6452448', '6452448', '', '']",1,1.0
129,256f69c726a9c,7EE4852MM9KX,1541199024,interaction item info,1670475,,"['', '', '', '', '']",-1,0.0
130,256f69c726a9c,7EE4852MM9KX,1541199039,interaction item info,3148916,,"['1670475', '', '', '', '']",-1,0.0
131,256f69c726a9c,7EE4852MM9KX,1541199076,interaction item info,111534,,"['1670475', '3148916', '', '', '']",-1,0.0
132,256f69c726a9c,7EE4852MM9KX,1541199137,interaction item info,3148916,,"['1670475', '3148916', '111534', '', '']",-1,0.0
133,256f69c726a9c,7EE4852MM9KX,1541199357,interaction item info,109332,,"['1670475', '3148916', '111534', '3148916', '']",-1,0.0
134,256f69c726a9c,7EE4852MM9KX,1541199386,interaction item info,109332,,"['1670475', '3148916', '111534', '3148916', '109332']",-1,0.0
135,256f69c726a9c,7EE4852MM9KX,1541199851,interaction item info,5822734,,"['1670475', '3148916', '111534', '3148916', '109332']",-1,0.0
136,256f69c726a9c,7EE4852MM9KX,1541199952,interaction item info,95794,,"['1670475', '3148916', '111534', '3148916', '109332']",-1,0.0
137,256f69c726a9c,7EE4852MM9KX,1541200182,interaction item info,95794,,"['1670475', '3148916', '111534', '3148916', '109332']",-1,0.0
138,267fa94a059e2,139UF2IKEUNK,1541197742,interaction item info,1670475,,"['', '', '', '', '']",-1,0.0
139,3bfe95cd03a9c,9HDIWT21OLLT,1541524999,interaction item info,3148916,,"['', '', '', '', '']",-1,0.0
140,3bfe95cd03a9c,9HDIWT21OLLT,1541525019,interaction item info,95794,,"['3148916', '', '', '', '']",-1,0.0
141,3bfe95cd03a9c,9HDIWT21OLLT,1541525037,interaction item info,104645,,"['3148916', '95794', '', '', '']",-1,0.0
142,3bfe95cd03a9c,9HDIWT21OLLT,1541525051,interaction item info,8256462,,"['3148916', '95794', '104645', '', '']",-1,0.0
143,3bfe95cd03a9c,9HDIWT21OLLT,1541525058,clickout item,8256462,"['95685', '97505', '3148916', '104706', '104788', '95794', '104645', '919457', '5752068', '8256462', '4974962', '3877096', '2795080', '9332960', '104811', '104800', '104565', '6127164', '1994909', '5049220', '104848', '111534', '4006118', '109338', '7341706']","['3148916', '95794', '104645', '8256462', '']",9,1.0
144,3bfe95cd03a9c,9HDIWT21OLLT,1541525161,clickout item,95794,"['95685', '97505', '3148916', '104706', '104788', '95794', '104645', '919457', '5752068', '8256462', '4974962', '3877096', '2795080', '9332960', '104811', '104800', '104565', '6127164', '1994909', '5049220', '104848', '111534', '4006118', '109338', '7341706']","['3148916', '95794', '104645', '8256462', '8256462']",5,1.0
145,3c2e80036afac,03HQLKUIWTC1,1541423455,clickout item,104639,"['2242038', '4342016', '5874900', '4454760', '150138', '4415314', '104677', '1223390', '5594652', '104639', '3497814', '104880', '105014', '477996', '478121', '3148916', '4800516', '5659850', '104735', '104558', '97584', '1319947', '109350', '4389950', '104838']","['', '', '', '', '']",9,1.0
146,3c2e80036afac,03HQLKUIWTC1,1541423472,clickout item,3148916,"['2242038', '4342016', '5874900', '4454760', '150138', '4415314', '104677', '1223390', '5594652', '104639', '3497814', '104880', '105014', '477996', '478121', '3148916', '4800516', '5659850', '104735', '104558', '97584', '1319947', '109350', '4389950', '104838']","['104639', '', '', '', '']",15,1.0
