item_id,properties
104565,Desk|Surfing|Car Park|Sailing|Radio|From 4 Stars|Deck Chairs|Family Friendly|Room Service (24/7)|Balcony|WiFi (Public Areas)|From 2 Stars|Solarium|Openable Windows|Laundry Service|Sauna|3 Star|Restaurant|Conference Rooms|Business Centre|Flatscreen TV|Large Groups|Computer with Internet|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Central Heating|Swimming Pool (Outdoor)|Hairdryer|Beach|Accessible Parking|From 3 Stars|Free WiFi (Combined)|Tennis Court|Romantic|Boat Rental|Porter|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms)|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Sun Umbrellas|Hotel Bar|Pool Table|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Business Hotel|Shower
1708335,Express Check-In / Check-Out|Sailing|Family Friendly|Room Service (24/7)|WiFi (Public Areas)|Gay-friendly|Satellite TV|Senior Travellers|Openable Windows|Fan|Large Groups|Singles|Computer with Internet|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Beach|Free WiFi (Combined)|Free WiFi (Rooms)|Concierge|Fitness|Hotel|Reception (24/7)|Air Conditioning|Pool Table|2 Star|Airport Hotel|Room Service|Luxury Hotel|Television|Business Hotel|Shower
5415030,House / Apartment
9536020,House / Apartment
1329092,Radio|From 2 Stars|WiFi (Public Areas)|Car Park|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Hotel Bar|Satisfactory Rating|3 Star|Conference Rooms|Business Centre|Restaurant|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Beach|From 3 Stars|Good Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Openable Windows|Family Friendly|Laundry Service|Desk|Free WiFi (Combined)|Tennis Court|Bike Rental|Free WiFi (Rooms)|Concierge|Safe (Rooms)
4816318,Balcony|WiFi (Public Areas)|Car Park|Air Conditioning|Cable TV|Adults Only|Bathtub|Flatscreen TV|Sauna|Electric Kettle|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Lift|Central Heating|Microwave|Swimming Pool (Outdoor)|Gym|Beach|Terrace (Hotel)|Television|Shower|Openable Windows|Deck Chairs|Laundry Service|Sitting Area (Rooms)|Desk|Ironing Board|Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Fitness
1056466,Swimming Pool (Outdoor)|Gym|Hairdryer|Beach|From 3 Stars|Good Rating|Surfing|Openable Windows|Sailing|Deck Chairs|Tennis Court (Indoor)|Conference Rooms|Laundry Service|Family Friendly|Electric Kettle|WiFi (Public Areas)|Playground|Sauna|Large Groups|Hairdresser|Computer with Internet|Volleyball|Fridge|Serviced Apartment|Swimming Pool (Combined Filter)|Washing Machine|Lift|Telephone|From 2 Stars|Diving|Business Centre|Sitting Area (Rooms)|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Swimming Pool (Bar)|Hotel Bar|Satisfactory Rating|Room Service|Hiking Trail|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Tennis Court|Porter|Self Catering|Concierge|Safe (Rooms)|Fitness|Express Check-In / Check-Out|Car Park|Restaurant|Satellite TV
5049220,Good Rating|Excellent Rating|Satisfactory Rating|Very Good Rating|House / Apartment
7878720,House / Apartment
104735,Body Treatments|Childcare|Openable Windows|Organised Activities|WiFi (Public Areas)|Convenience Store|Restaurant|Desk|Sitting Area (Rooms)|On-Site Boutique Shopping|Business Centre|From 2 Stars|Sailing|Resort|Kids' Club|Cosmetic Mirror|Radio|From 4 Stars|Car Park|Sauna|Conference Rooms|Surfing|Laundry Service|Satellite TV|Golf Course|Express Check-In / Check-Out|Spa (Wellness Facility)|Deck Chairs|Playground|Family Friendly|Room Service (24/7)|Telephone|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Massage|Hotel Bar|5 Star|Bathtub|Satisfactory Rating|Honeymoon|Large Groups|Singles|Hairdresser|Computer with Internet|Pet Friendly|Volleyball|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Free WiFi (Combined)|Tennis Court|Romantic|Boat Rental|Accessible Hotel|Porter|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Room Service|Hiking Trail|Hydrotherapy|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Direct beach access|Shower|Steam Room|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Nightclub|Beach|Beauty Salon|Accessible Parking|From 3 Stars|Convention Hotel|Good Rating
109351,Openable Windows|Airport Shuttle|WiFi (Public Areas)|Restaurant|Desk|Business Centre|From 2 Stars|Cosmetic Mirror|4 Star|From 4 Stars|Car Park|Sauna|Conference Rooms|Surfing|Laundry Service|Satellite TV|Deck Chairs|Family Friendly|Room Service (24/7)|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Swimming Pool (Bar)|Satisfactory Rating|Flatscreen TV|Large Groups|Singles|Computer with Internet|Volleyball|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Free WiFi (Combined)|Free WiFi (Rooms)|Concierge|Safe (Rooms)|Fitness|Airport Hotel|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Swimming Pool (Outdoor)|Gym|Hairdryer|Beach|From 3 Stars|Convention Hotel|Good Rating
2899490,Excellent Rating|Openable Windows|WiFi (Public Areas)|Sitting Area (Rooms)|Air Conditioning|Cable TV|Satisfactory Rating|Fan|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Lift|Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms)|Very Good Rating|Television|Shower|Microwave|Beach|Good Rating
4919982,Satisfactory Rating|Hostel|Self Catering|Very Good Rating|Beach|Good Rating
8014802,Hotel|2 Star
9446354,House / Apartment
9675008,House / Apartment
10932772,House / Apartment
326781,Flatscreen TV|Computer with Internet|Pet Friendly|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating|Free WiFi (Combined)|Tennis Court|Accessible Hotel|Desk|Conference Rooms|Business Centre|Sitting Area (Rooms)|WiFi (Public Areas)|Free WiFi (Rooms)|Safe (Rooms)|Fitness|Openable Windows|Express Check-In / Check-Out|Luxury Hotel|From 2 Stars|Business Hotel|Shower|3 Star|Restaurant|Laundry Service|Car Park|Family Friendly|Room Service (24/7)|Tennis Court (Indoor)|Beach|From 3 Stars|Good Rating|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Teleprinter|Cable TV|Satisfactory Rating
8409926,Hotel
104776,Conference Rooms|Balcony|WiFi (Public Areas)|Laundry Service|Swimming Pool (Outdoor)|Gym|Hairdryer|Beach|Deck Chairs|From 3 Stars|Good Rating|Family Friendly|Business Centre|Cosmetic Mirror|Electric Kettle|Room Service|Luxury Hotel|Terrace (Hotel)|Towels|From 2 Stars|Very Good Rating|Television|Business Hotel|Direct beach access|Shower|Honeymoon|4 Star|From 4 Stars|Sauna|Beach Bar|Singles|Computer with Internet|Volleyball|Excellent Rating|WiFi (Rooms)|Swimming Pool (Combined Filter)|Childcare|Free WiFi (Public Areas)|Lift|Desk|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Teleprinter|Swimming Pool (Bar)|Sun Umbrellas|Massage|Hotel Bar|Bathtub|Satisfactory Rating|Free WiFi (Combined)|Romantic|Accessible Hotel|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Spa (Wellness Facility)|Satellite TV|Restaurant|Airport Shuttle|Car Park|Openable Windows
2812980,WiFi (Public Areas)|Beach|Good Rating|Room Service|Luxury Hotel|Television|3 Star|Shower|Fan|WiFi (Rooms)|Free WiFi (Public Areas)|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hotel Bar|Satisfactory Rating|Free WiFi (Combined)|Free WiFi (Rooms)|Restaurant|Openable Windows
6922946,Beach|Good Rating|Luxury Hotel|Very Good Rating|Satisfactory Rating|House / Apartment
97505,Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Towels|Radio|4 Star|From 4 Stars|Very Good Rating|Television|Business Hotel|Direct beach access|Shower|Balcony|WiFi (Public Areas)|Surfing|Business Centre|Tennis Court (Indoor)|Playground|Sauna|Deck Chairs|Sitting Area (Rooms)|On-Site Boutique Shopping|Diving|Horse Riding|Cosmetic Mirror|Conference Rooms|Family Friendly|Room Service (24/7)|From 2 Stars|Safe (Hotel)|Telephone|Hotel|Wheelchair Accessible|Air Conditioning|Desk|Cable TV|Swimming Pool (Bar)|Golf Course|Sun Umbrellas|Massage|Hotel Bar|Pool Table|Sailing|Restaurant|Express Check-In / Check-Out|Bathtub|Satisfactory Rating|Car Park|Jacuzzi (Hotel)|Flatscreen TV|Honeymoon|Large Groups|Singles|Computer with Internet|Volleyball|Openable Windows|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Free WiFi (Combined)|Tennis Court|Romantic|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Nightclub|Beach|Accessible Parking|From 3 Stars|Convention Hotel|Good Rating
925941,Room Service|Luxury Hotel|Television|Shower|Tennis Court (Indoor)|Conference Rooms|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Hotel Bar|2 Star|Satisfactory Rating|Fan|Computer with Internet|Openable Windows|Lift|Tennis Court|Bike Rental|Concierge|Fitness|Beach|Good Rating
4525082,Airport Hotel|Room Service|Luxury Hotel|Television|Shower|WiFi (Public Areas)|Hotel|Reception (24/7)|Air Conditioning|2 Star|Adults Only|Satisfactory Rating|Car Park|Openable Windows|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Free WiFi (Combined)|Free WiFi (Rooms)|Beach|Good Rating
7330496,Hotel
150138,Desk|Flatscreen TV|Honeymoon|Large Groups|Singles|Computer with Internet|Volleyball|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Deck Chairs|Family Friendly|Room Service (24/7)|Restaurant|Satellite TV|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Beach|From 3 Stars|Convention Hotel|Good Rating|Openable Windows|Free WiFi (Combined)|Romantic|Car Park|From 4 Stars|Porter|Conference Rooms|Bike Rental|Free WiFi (Rooms)|Sauna|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Convenience Store|Business Centre|Laundry Service|Cosmetic Mirror|Surfing|WiFi (Public Areas)|From 2 Stars|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Direct beach access|Shower|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Massage|Hotel Bar|5 Star|Satisfactory Rating
5174602,Desk|Fridge|Lift|Satellite TV|Cot|Hairdryer|Openable Windows|Porter|Airport Shuttle|Non-Smoking Rooms|Safe (Rooms)|Laundry Service|Television|Shower|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV
5877098,Self Catering|Luxury Hotel|Hotel|2 Star
10095832,Bed & Breakfast
105014,From 2 Stars|Electric Kettle|Conference Rooms|Cosmetic Mirror|Childcare|Laundry Service|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Hotel Bar|Satisfactory Rating|Swimming Pool (Outdoor)|Hairdryer|Beach|Beauty Salon|Radio|4 Star|From 4 Stars|From 3 Stars|WiFi (Public Areas)|Good Rating|Room Service|Hiking Trail|Deck Chairs|Family Friendly|Room Service (24/7)|Luxury Hotel|Towels|Openable Windows|Very Good Rating|Business Hotel|Direct beach access|Shower|Flatscreen TV|Hairdresser|Computer with Internet|Pet Friendly|Volleyball|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Lift|Ironing Board|Romantic|Porter|Non-Smoking Rooms|Business Centre|Concierge|Safe (Rooms)|Fitness|Desk|Restaurant|Surfing|Solarium|Car Park|Satellite TV
3988078,Sitting Area (Rooms)|Cosmetic Mirror|Air Conditioning|Microwave|WiFi (Public Areas)|Openable Windows|Television|Shower|Fan|Flatscreen TV|Computer with Internet|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms)|Satellite TV
8929986,House / Apartment
9222784,Satisfactory Rating|Good Rating|Very Good Rating|House / Apartment
9224106,Satisfactory Rating|Good Rating|Very Good Rating|House / Apartment
3089034,Television|Shower|Hostel|Beach|Good Rating|Computer with Internet|Lift|Telephone|Reception (24/7)|Air Conditioning|Cable TV|Satisfactory Rating
3477940,Laundry Service|Desk|Room Service|Very Good Rating|Television|Business Hotel|Shower|Free WiFi (Combined)|Accessible Hotel|From 2 Stars|Conference Rooms|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms)|WiFi (Public Areas)|Sitting Area (Rooms)|Deck Chairs|Sauna|Hammam|Restaurant|Car Park|Openable Windows|Body Treatments|From 4 Stars|Diving|Business Centre|Cosmetic Mirror|Spa Hotel|Gym|Hairdryer|Beach|From 3 Stars|Convention Hotel|Good Rating|Swimming Pool (Indoor)|Singles|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hypoallergenic Rooms|Cable TV|Massage|Satisfactory Rating
3929160,Laundry Service|Hiking Trail|Very Good Rating|Television|Shower|Ironing Board|Free WiFi (Combined)|Bike Rental|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|WiFi (Public Areas)|Sitting Area (Rooms)|Restaurant|Openable Windows|Microwave|Hairdryer|Nightclub|Beach|Good Rating|Fan|Computer with Internet|Fridge|WiFi (Rooms)|Serviced Apartment|Free WiFi (Public Areas)|Washing Machine|Lift|Reception (24/7)|Air Conditioning|Cable TV|Hotel Bar|Satisfactory Rating
3957818,Desk|Airport Hotel|Luxury Hotel|Very Good Rating|Television|Shower|Free WiFi (Combined)|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|WiFi (Public Areas)|Openable Windows|Cosmetic Mirror|Microwave|Beach|Good Rating|Fan|Computer with Internet|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Hotel|Cable TV|Satisfactory Rating
6254408,Beach|Hotel
106405,Desk|Laundry Service|Family Friendly|Room Service (24/7)|Free WiFi (Combined)|From 2 Stars|Boat Rental|Accessible Hotel|Porter|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|4 Star|From 4 Stars|Flatscreen TV|Large Groups|Computer with Internet|Volleyball|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Beach|From 3 Stars|Convention Hotel|Good Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Direct beach access|Shower|On-Site Boutique Shopping|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Sun Umbrellas|Hotel Bar|Satisfactory Rating|WiFi (Public Areas)|Restaurant|Sailing|Surfing|Satellite TV|Openable Windows
2085246,Desk|Room Service (24/7)|Free WiFi (Combined)|Gay-friendly|From 2 Stars|Bike Rental|Free WiFi (Rooms)|Radio|Flatscreen TV|Singles|Volleyball|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Hairdryer|Beach|Convention Hotel|Good Rating|Airport Hotel|Room Service|Hiking Trail|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Sitting Area (Rooms)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Hotel Bar|Pool Table|2 Star|Satisfactory Rating|WiFi (Public Areas)|Car Park|Restaurant|Openable Windows
2255798,Desk|Laundry Service|Deck Chairs|Family Friendly|Cosmetic Mirror|Electric Kettle|Ironing Board|Hostel|Free WiFi (Combined)|From 2 Stars|Romantic|Bike Rental|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms)|Radio|Fan|Flatscreen TV|Singles|Computer with Internet|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Lift|Central Heating|Microwave|Cot|Hairdryer|Beach|From 3 Stars|Good Rating|Very Good Rating|Television|Business Hotel|Shower|Sitting Area (Rooms)|Air Conditioning|Hypoallergenic Rooms|Cable TV|Sun Umbrellas|Satisfactory Rating|WiFi (Public Areas)|Express Check-In / Check-Out|Airport Shuttle|Satellite TV|Openable Windows
3881122,Electric Kettle|Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Fitness|Flatscreen TV|Computer with Internet|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Microwave|Swimming Pool (Outdoor)|Gym|Shower|Steam Room|Air Conditioning|Cable TV|Balcony|WiFi (Public Areas)|Restaurant|Openable Windows
4454760,Desk|Laundry Service|Conference Rooms|Family Friendly|Room Service (24/7)|Free WiFi (Combined)|From 2 Stars|Accessible Hotel|Porter|Free WiFi (Rooms)|Safe (Rooms)|4 Star|From 4 Stars|Business Centre|Computer with Internet|Pet Friendly|Swimming Pool (Combined Filter)|Lift|Central Heating|Spa Hotel|Swimming Pool (Outdoor)|Gym|Hairdryer|Beach|From 3 Stars|Good Rating|Room Service|Luxury Hotel|Very Good Rating|Business Hotel|Shower|Sitting Area (Rooms)|Safe (Hotel)|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hotel Bar|Satisfactory Rating|Excellent Rating|WiFi (Public Areas)|Sauna|Express Check-In / Check-Out|Car Park|Restaurant|Satellite TV|Openable Windows
4778538,Desk|Playground|Ironing Board|Free WiFi (Combined)|House / Apartment|Accessible Hotel|Porter|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Fan|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Washing Machine|Lift|Microwave|Swimming Pool (Outdoor)|Cot|Gym|Hypoallergenic Bedding|Accessible Parking|Airport Hotel|Room Service|Television|Direct beach access|Shower|Senior Travellers|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hypoallergenic Rooms|Cable TV|Swimming Pool (Bar)|Hotel Bar|Balcony|Sauna|Express Check-In / Check-Out|Car Park|Restaurant|Satellite TV|Openable Windows
4942724,Deck Chairs|Non-Smoking Rooms|Flatscreen TV|Pet Friendly|Swimming Pool (Combined Filter)|Swimming Pool (Outdoor)|Cot|Beach|Good Rating|Airport Hotel|Terrace (Hotel)|Very Good Rating|Business Hotel|Sitting Area (Rooms)|Safe (Hotel)|Reception (24/7)|Air Conditioning|Sun Umbrellas|Hotel Bar|Satisfactory Rating|Balcony|WiFi (Public Areas)|Pousada (BR)|Airport Shuttle
5419264,Free WiFi (Combined)|House / Apartment|Free WiFi (Rooms)|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Swimming Pool (Outdoor)|Good Rating|Very Good Rating|Television|Shower|Satisfactory Rating|Excellent Rating|WiFi (Public Areas)|Car Park
5493194,Desk|Convenience Store|Free WiFi (Combined)|From 2 Stars|Free WiFi (Rooms)|Large Groups|Singles|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Good Rating|Luxury Hotel|Television|Business Hotel|Shower|Hotel|Reception (24/7)|Air Conditioning|Hotel Bar|2 Star|Satisfactory Rating|WiFi (Public Areas)
104856,Sauna|Sitting Area (Rooms)|Surfing|Car Park|Large Groups|Volleyball|Serviced Apartment|Lift|Telephone|Reception (24/7)|Air Conditioning|Cable TV|Hotel Bar|Satisfactory Rating|Tennis Court|Self Catering|Concierge|Safe (Rooms)|Fitness|Room Service|Hiking Trail|Television|Shower|Swimming Pool (Outdoor)|Gym|Beach|Good Rating|Deck Chairs|Tennis Court (Indoor)|Conference Rooms|Laundry Service|Openable Windows|Diving|Playground
1890529,Sitting Area (Rooms)|Airport Shuttle|Car Park|Swimming Pool (Indoor)|Pet Friendly|Electric Kettle|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Telephone|Reception (24/7)|Air Conditioning|Satisfactory Rating|Ironing Board|Free WiFi (Combined)|House / Apartment|Self Catering|Free WiFi (Rooms)|Concierge|Safe (Rooms)|Television|Shower|Microwave|Gym|Beach|Good Rating|Deck Chairs|Laundry Service|Desk|Openable Windows|Express Check-In / Check-Out|WiFi (Public Areas)|Diving
4011934,Sauna|Hammam|Airport Shuttle|Design Hotel|Fan|Flatscreen TV|WiFi (Rooms)|Free WiFi (Public Areas)|Air Conditioning|Cable TV|Satisfactory Rating|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms|Safe (Rooms)|Terrace (Hotel)|Very Good Rating|Shower|Beach|Good Rating|Deck Chairs|Bed & Breakfast|Desk|Openable Windows|Spa (Wellness Facility)|WiFi (Public Areas)|Eco-Friendly hotel|Excellent Rating
4155306,Sitting Area (Rooms)|4 Star|From 4 Stars|Business Centre|From 2 Stars|Car Park|Flatscreen TV|Singles|Cosmetic Mirror|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Swimming Pool (Bar)|Hotel Bar|Satisfactory Rating|Free WiFi (Combined)|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Airport Hotel|Room Service|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Shower|Swimming Pool (Outdoor)|Gym|Hairdryer|Beach|Hypoallergenic Bedding|From 3 Stars|Good Rating|Deck Chairs|Conference Rooms|Laundry Service|Desk|Openable Windows|Spa (Wellness Facility)|WiFi (Public Areas)|Restaurant
4330844,Fridge|Lift|Safe (Hotel)|Hotel|Reception (24/7)|Cable TV|Television|Microwave|WiFi (Public Areas)
6289756,Hotel
7675794,Sauna|Airport Shuttle|Design Hotel|From 4 Stars|Business Centre|Gay-friendly|From 2 Stars|Car Park|Flatscreen TV|Honeymoon|Large Groups|Boutique Hotel|Singles|Computer with Internet|Electric Kettle|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Massage|Hotel Bar|5 Star|Adults Only|Satisfactory Rating|Free WiFi (Combined)|Tennis Court|Porter|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Room Service|Hiking Trail|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Shower|Spa Hotel|Swimming Pool (Outdoor)|Gym|Hairdryer|From 3 Stars|Good Rating|Deck Chairs|Conference Rooms|Laundry Service|Desk|Openable Windows|Spa (Wellness Facility)|WiFi (Public Areas)|Restaurant|Body Treatments
